tai35b.dat,13.698265902870208
tai15a.dat,2.976193542736738
tai35a.dat,8.57637607235667
tai15b.dat,0.43946454599636187
tai80b.dat,20.56360259252957
tai150b.dat,16.21372625672288
tai80a.dat,8.697014575103207
tai100a.dat,8.531570600802775
tai25a.dat,6.904569348968864
tai100b.dat,20.381018913892127
tai25b.dat,7.469208447362004
tai64c.dat,0.43751697264118006
tai12a.dat,0.0
tai12b.dat,0.028957358971289062
tai50b.dat,19.727266626861354
tai50a.dat,9.265173131265191
tai30b.dat,14.683912437931957
tai30a.dat,8.473466927298468
tai40a.dat,9.390227975676648
tai17a.dat,3.5440371524078307
tai256c.dat,9.71946965919525
tai60b.dat,18.54771980043756
tai40b.dat,18.057169528133837
tai60a.dat,9.412761266295881
tai20a.dat,6.107050358075971
tai20b.dat,3.6189689726748413
